GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSCE,TRBL_SUBA,ANRCA,MSA_CMSAA,CMSA,MACCI,PMSAA,NECMAA,NECMACCI,URB_AREAA,UATYPE,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,MACC,UACP,GMY001,GBO001,GCL001
"G0600130354001","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","354001","354001",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"13607842","0","Census Tract 3540.01","S","+37879639","-122213236",,,,104341,2001,509900
"G0600130354002","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","354002","354002",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"14723294","26311","Census Tract 3540.02","S","+37899357","-122182866",,,,149926,446,801500
"G0600130355101","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","355101","355101",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"7302155","0","Census Tract 3551.01","S","+37974669","-121780027",,,,81606,1468,234500
"G0600130355104","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","355104","355104",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"300009103","134750","Census Tract 3551.04","S","+37807959","-121867605",,,,146500,1885,668700
"G0600130355106","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","355106","355106",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"102216648","392563","Census Tract 3551.06","S","+37955331","-121819865",,,,79660,1288,228900
"G0600130355200","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","355200","355200",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"30439304","785","Census Tract 3552","S","+38008946","-121972153",,,,75124,991,232300
"G0600130355301","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","355301","355301",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"9270253","0","Census Tract 3553.01","S","+37941977","-121959109",,,,71800,1119,271800
"G0600130355302","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","355302","355302",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"7469731","0","Census Tract 3553.02","S","+37919302","-122005022",,,,131860,2001,533400
"G0600130355303","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","355303","355303",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"64394109","0","Census Tract 3553.03","S","+37920101","-121924594",,,,119842,2001,450000
"G0600130355304","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","355304","355304",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"10659536","0","Census Tract 3553.04","S","+37946186","-121933157",,,,91145,1331,326000
"G0600130355305","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","355305","355305",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"2819431","0","Census Tract 3553.05","S","+37934256","-121933853",,,,91587,1370,347300
"G0600130356001","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","356001","356001",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"15856482","0","Census Tract 3560.01","S","+38025171","-122249007",,,,75420,1103,214000
"G0600130356002","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","356002","356002",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"104854384","7341550","Census Tract 3560.02","S","+37960471","-122222650",,,,86914,1247,320500
"G0600130357000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","357000","357000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"11286470","2348916","Census Tract 3570","S","+38052070","-122213300",,,,49364,693,195800
"G0600130358000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","358000","358000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"7010458","5497770","Census Tract 3580","S","+38038571","-122262673",,,,43725,690,182100
"G0600130359101","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","359101","359101",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"7187397","51128942","Census Tract 3591.01","S","+38011655","-122288334",,,,57135,825,194200
"G0600130359102","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","359102","359102",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"2062097","0","Census Tract 3591.02","S","+38003822","-122308703",,,,57940,882,202300
"G0600130359202","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","359202","359202",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"9980672","0","Census Tract 3592.02","S","+37988022","-122272289",,,,77185,1040,250200
"G0600130359203","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","359203","359203",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"3847967","0","Census Tract 3592.03","S","+38011695","-122257521",,,,69830,1137,225100
"G0600130359204","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","359204","359204",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"2751254","0","Census Tract 3592.04","S","+38002651","-122270587",,,,89708,1297,272700
"G0600130360100","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","360100","360100",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"10266470","0","Census Tract 3601","S","+37973123","-122278424",,,,77128,1000,264300
"G0600130360200","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","360200","360200",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"2230911","0","Census Tract 3602","S","+37969673","-122294134",,,,50593,838,199300
"G0600130361000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","361000","361000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"15792252","0","Census Tract 3610","S","+37949329","-122291579",,,,46719,823,193300
"G0600130362000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","362000","362000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1343250","0","Census Tract 3620","S","+37946206","-122317025",,,,54835,1018,234200
"G0600130363000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","363000","363000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"4377554","0","Census Tract 3630","S","+37981422","-122308796",,,,55078,893,188900
"G0600130364001","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","364001","364001",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1726204","483460","Census Tract 3640.01","S","+38002172","-122323081",,,,52375,927,149000
"G0600130364002","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","364002","364002",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"2216118","0","Census Tract 3640.02","S","+37994655","-122318306",,,,56867,1003,185700
"G0600130365001","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","365001","365001",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"12582146","20207616","Census Tract 3650.01","S","+37982017","-122351831",,,,45990,1023,143700
"G0600130365002","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","365002","365002",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"5137804","10862356","Census Tract 3650.02","S","+37958023","-122367574",,,,22650,612,98900
"G0600130366001","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","366001","366001",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"992417","0","Census Tract 3660.01","S","+37975673","-122347114",,,,47104,741,155100
"G0600130366002","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","366002","366002",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1079384","0","Census Tract 3660.02","S","+37969323","-122351341",,,,47386,728,141500
"G0600130367100","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","367100","367100",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1731291","32232","Census Tract 3671","S","+37973223","-122331418",,,,45791,822,171300
"G0600130367200","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","367200","367200",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1332849","0","Census Tract 3672","S","+37965823","-122334430",,,,36213,714,141600
"G0600130368000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","368000","368000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1444423","0","Census Tract 3680","S","+37957656","-122352192",,,,39764,662,137100
"G0600130369001","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","369001","369001",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1642897","0","Census Tract 3690.01","S","+37956123","-122338265",,,,29826,687,102100
"G0600130369002","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","369002","369002",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1508466","0","Census Tract 3690.02","S","+37957023","-122322963",,,,49333,809,176900
"G0600130370000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","370000","370000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"986473","0","Census Tract 3700","S","+37938274","-122321655",,,,55862,777,218100
"G0600130371000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","371000","371000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1311527","0","Census Tract 3710","S","+37939024","-122330012",,,,45923,812,161700
"G0600130372000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","372000","372000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1595474","0","Census Tract 3720","S","+37948873","-122340005",,,,46711,865,149200
"G0600130373000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","373000","373000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"838346","0","Census Tract 3730","S","+37947723","-122353031",,,,37139,668,132500
"G0600130374000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","374000","374000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"978057","0","Census Tract 3740","S","+37938424","-122341730",,,,36900,629,159700
"G0600130375000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","375000","375000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"644244","0","Census Tract 3750","S","+37941024","-122352030",,,,33689,665,128300
"G0600130376000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","376000","376000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1220287","0","Census Tract 3760","S","+37941074","-122363281",,,,26186,549,123800
"G0600130377000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","377000","377000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1289567","0","Census Tract 3770","S","+37933324","-122361431",,,,30389,647,71700
"G0600130378000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","378000","378000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"17274382","22279300","Census Tract 3780","S","+37927796","-122384632",,,,60878,833,327200
"G0600130379000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","379000","379000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1699295","0","Census Tract 3790","S","+37928824","-122357581",,,,27207,674,117100
"G0600130380000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","380000","380000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"6084716","7412519","Census Tract 3800","S","+37920458","-122349547",,,,60625,1127,242400
"G0600130381000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","381000","381000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1928094","0","Census Tract 3810","S","+37930474","-122337605",,,,38076,607,141200
"G0600130382000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","382000","382000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1965566","0","Census Tract 3820","S","+37916724","-122321205",,,,37396,530,164400
"G0600130383000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","383000","383000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1318372","0","Census Tract 3830","S","+37908575","-122311891",,,,47786,853,217900
"G0600130384000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","384000","384000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1584194","0","Census Tract 3840","S","+37934891","-122314883",,,,68456,1046,284800
"G0600130385100","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","385100","385100",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"2427870","0","Census Tract 3851","S","+37925012","-122295757",,,,88791,1589,418100
"G0600130385200","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","385200","385200",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"639932","0","Census Tract 3852","S","+37927991","-122310122",,,,74583,1465,298100
"G0600130386000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","386000","386000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1013865","0","Census Tract 3860","S","+37922774","-122315873",,,,52500,963,240200
"G0600130387000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","387000","387000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"806747","0","Census Tract 3870","S","+37917124","-122305759",,,,54453,848,241100
"G0600130388000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","388000","388000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"676310","0","Census Tract 3880","S","+37908128","-122302235",,,,46625,897,257600
"G0600130389100","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","389100","389100",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"651780","0","Census Tract 3891","S","+37902625","-122297650",,,,45774,874,271700
"G0600130389200","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","389200","389200",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"254067","0","Census Tract 3892","S","+37901125","-122305590",,,,39359,819,152700
"G0600130390100","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","390100","390100",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"952891","0","Census Tract 3901","S","+37914124","-122293990",,,,70625,1048,333600
"G0600130390200","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","390200","390200",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"591724","0","Census Tract 3902","S","+37903325","-122290604",,,,70208,1479,320100
"G0600130391000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","391000","391000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"1413218","0","Census Tract 3910","S","+37905691","-122285195",,,,85937,1513,424400
"G0600130392000","2000","CA","4","9","California","06","Contra Costa","013",,,,,"0","392000","392000",,,,,,,,,,,"7362","84","N","5775","9999","9",,,,,,,,,"869078","16145","Census Tract 3920","S","+37908674","-122276225",,,,101332,1585,417900
"G0600150000101","2000","CA","4","9","California","06","Del Norte","015",,,,,"0","000101","000101",,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2620893","7687353","Census Tract 1.01","S","+41753929","-124203001",,,,20546,445,90700
"G0600150000102","2000","CA","4","9","California","06","Del Norte","015",,,,,"0","000102","000102",,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"22811082","1190590","Census Tract 1.02","S","+41755542","-124165979",,,,28663,494,104800
"G0600150000103","2000","CA","4","9","California","06","Del Norte","015",,,,,"0","000103","000103",,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"36924473","140836976","Census Tract 1.03","S","+41770749","-124210555",,,,30337,598,96300
"G0600150000201","2000","CA","4","9","California","06","Del Norte","015",,,,,"0","000201","000201",,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"92943300","152327217","Census Tract 2.01","S","+41830065","-124170214",,,,41445,574,132100
