geoid,county_name,group,is_pre2000,is_buildout,is_hyperscale,near_dc_2000,near_dc_2015,near_dc_2023,dist_nearest_dc_2000_km,dist_nearest_dc_2015_km,dist_nearest_dc_2023_km,med_home_value,med_rent,med_hh_income,renter_ratio,rent_burden,year,post_2015,post_2023,pre2000_x_post_2015,pre2000_x_post_2023,buildout_x_post_2015,buildout_x_post_2023,log_med_home_value,log_med_rent,log_med_hh_income,inv_dist_2023,propensity_score,in_matched_sample
06037535606,Los Angeles County,control,0,0,0,False,False,False,,15.16,15.16,593800.0,1411.0,64567.0,0.5921325051759835,0.262239224371583,2023,0,1,0,0,0,0,13.294297841311796,7.252053951852814,11.075458723336263,0.06596306068601583,0.06423399737874112,True
06037600912,Los Angeles County,buildout,0,1,0,False,True,True,,7.4,7.4,762500.0,1601.0,75781.0,0.4223433242506812,0.25352001161240945,2023,0,1,0,0,0,1,13.544357787463703,7.3783837129967145,11.23560288057948,0.13513513513513511,0.06312221074601644,True
06037601001,Los Angeles County,buildout,0,1,0,False,True,True,,5.87,5.87,1051600.0,1573.0,60250.0,0.8318014705882353,0.31329460580912866,2023,0,1,0,0,0,1,13.865823371837863,7.360739903058278,11.0062578513529,0.17035775127768313,0.058416959318288636,True
06037601100,Los Angeles County,buildout,0,1,0,False,True,True,,4.66,4.66,714300.0,1755.0,60174.0,0.8660968660968661,0.34998504337421477,2023,0,1,0,0,0,1,13.479058321143064,7.470224135899966,11.004995644316264,0.2145922746781116,0.05642154731098691,True
06037601211,Los Angeles County,buildout,0,1,0,False,True,True,,5.23,5.23,619900.0,1671.0,49167.0,0.7619047619047619,0.40783452315577523,2023,0,1,0,0,0,1,13.33731345369001,7.421177528595393,10.802977945731937,0.19120458891013384,0.05666127751411428,True
06037601212,Los Angeles County,buildout,0,1,0,False,True,True,,4.66,4.66,583900.0,1508.0,68728.0,0.7610256410256411,0.26329880107088816,2023,0,1,0,0,0,1,13.27748501427163,7.318539548567902,11.137911964317892,0.2145922746781116,0.05881305707311385,True
06037601301,Los Angeles County,buildout,0,1,0,False,True,True,,6.7,6.7,921400.0,1850.0,104239.0,0.4008152173913043,0.2129721121653124,2023,0,1,0,0,0,1,13.733649531483954,7.52294091807237,11.554441618506356,0.14925373134328357,0.07122415922282144,True
06037601302,Los Angeles County,buildout,0,1,0,False,True,True,,5.65,5.65,604000.0,1873.0,77744.0,0.7322681215900234,0.2891026960279893,2023,0,1,0,0,0,1,13.311329476916953,7.5352967024440884,11.261176656645684,0.17699115044247787,0.056321158273760295,True
06037601401,Los Angeles County,buildout,0,1,0,False,True,True,,4.41,4.41,731400.0,1532.0,56908.0,0.7806670435274167,0.32304772615449495,2023,0,1,0,0,0,1,13.502715784697418,7.3343293503005365,10.949191207771058,0.22675736961451246,0.05851151257242618,True
06037540501,Los Angeles County,control,0,0,0,False,False,False,,15.32,15.32,619000.0,1530.0,72476.0,0.4037854889589905,0.25332523869970747,2023,0,1,0,0,0,0,13.335860551666734,7.333023014386481,11.191010751555998,0.06527415143603132,0.06908140293341687,True
06037901102,Los Angeles County,control,0,0,0,False,False,False,,83.55,83.55,458600.0,1596.0,91417.0,0.27854582693292373,0.2095015150354967,2023,0,1,0,0,0,0,13.03593364940594,7.3752557780097545,11.423186735770832,0.01196888090963495,0.0882228506068223,True
06037276601,Los Angeles County,buildout,0,1,0,False,True,True,,6.41,6.41,1906600.0,2720.0,168011.0,0.40550029256875364,0.1942729940301528,2023,0,1,0,0,0,1,14.460832109041615,7.908387159290043,12.0317847324324,0.15600624024961,0.1033901678752335,True
06037277000,Los Angeles County,buildout,0,1,0,False,True,True,,5.65,5.65,1564900.0,3462.0,173750.0,0.2808727948003714,0.2391021582733813,2023,0,1,0,0,0,1,14.263332482151263,8.149601735736155,12.065372763427039,0.17699115044247787,0.09845702381587638,True
06037800101,Los Angeles County,control,0,0,0,False,False,False,,32.37,32.37,1381700.0,3256.0,201313.0,0.07560321715817694,0.19408582654870773,2023,0,1,0,0,0,0,14.13882518304476,8.08825472712243,12.212616189771184,0.03089280197713933,0.06295773578976674,True
06037703200,Los Angeles County,control,0,0,0,False,False,False,,9.54,9.54,1210300.0,1936.0,93906.0,0.35175438596491226,0.24739633250271548,2023,0,1,0,0,0,0,14.006378820726695,7.568379267836522,11.450049560918558,0.10482180293501049,0.09080300847831553,True
06037920110,Los Angeles County,control,0,0,0,False,False,False,,60.01,60.01,918000.0,2782.0,134181.0,0.38883349950149554,0.24879826503007132,2023,0,1,0,0,0,0,13.729952669602628,7.930925372483388,11.80694491376462,0.016663889351774704,0.0880769097003621,True
06037432102,Los Angeles County,control,0,0,0,False,False,False,,35.72,35.72,936000.0,2492.0,112302.0,0.14959254947613504,0.2662819896350911,2023,0,1,0,0,0,0,13.74937075545973,7.820840879907344,11.62894695000695,0.027995520716685332,0.0660433793602536,True
06037403318,Los Angeles County,control,0,0,0,False,False,False,,58.64,58.64,732700.0,2363.0,119620.0,0.20177487155534796,0.23705066042467815,2023,0,1,0,0,0,0,13.504491620148055,7.767687277186908,11.692075330598549,0.017053206002728513,0.07494030584289167,True
06037542501,Los Angeles County,control,0,0,0,False,False,False,,13.94,13.94,579100.0,1431.0,83305.0,0.5035349567949725,0.2061340855891003,2023,0,1,0,0,0,0,13.269230453213881,7.266128779556451,11.330263850363169,0.07173601147776183,0.07083449823202818,True
06037104401,Los Angeles County,control,0,0,0,False,False,False,,38.54,38.54,642000.0,1764.0,75234.0,0.4478330658105939,0.28136215009171384,2023,0,1,0,0,0,0,13.372343582672098,7.475339236566737,11.228358535418593,0.02594706798131811,0.07052665256412792,True
06037123206,Los Angeles County,control,0,0,0,False,False,False,,30.19,30.19,607500.0,1395.0,53036.0,0.7879901960784313,0.3156346632476054,2023,0,1,0,0,0,0,13.31710745419684,7.240649694255466,10.87872620723461,0.033123550844650546,0.07066125673072164,True
06037111100,Los Angeles County,control,0,0,0,False,False,False,,39.73,39.73,766700.0,2637.0,109600.0,0.38675213675213677,0.2887226277372263,2023,0,1,0,0,0,0,13.549850869546987,7.877397186353287,11.604592653496052,0.025169896803423106,0.05666853440997713,True
06037123510,Los Angeles County,control,0,0,0,False,False,False,,30.56,30.56,1023400.0,1655.0,51546.0,0.7570268582136165,0.3852869281806542,2023,0,1,0,0,0,0,13.838640975353128,7.411556287811163,10.850229891866112,0.032722513089005235,0.06928653090939235,True
06037601303,Los Angeles County,buildout,0,1,0,False,True,True,,6.25,6.25,572200.0,1776.0,52113.0,0.904,0.40895745783201887,2023,0,1,0,0,0,1,13.257243859598146,7.4821189235521155,10.861169716770034,0.16,0.05873017869247083,True
06037181300,Los Angeles County,control,0,0,0,False,False,False,,28.13,28.13,1081800.0,2052.0,145125.0,0.31070889894419307,0.16967441860465116,2023,0,1,0,0,0,0,13.894136878419463,7.62657020629066,11.885350719000193,0.03554923569143264,0.07488116837035826,True
06037601900,Los Angeles County,buildout,0,1,0,False,True,True,,4.87,4.87,814100.0,1590.0,65215.0,0.6813020439061317,0.29257072759334507,2023,0,1,0,0,0,1,13.609838487562069,7.371489295214277,11.085444782804384,0.2053388090349076,0.05787857298213097,True
06037480400,Los Angeles County,control,0,0,0,False,False,False,,30.99,30.99,941400.0,2117.0,90580.0,0.5198526401964797,0.2804592625303599,2023,0,1,0,0,0,0,13.75512340794918,7.6577552711348655,11.413988717110206,0.032268473701193935,0.06387582051327248,True
06037480500,Los Angeles County,control,0,0,0,False,False,False,,30.43,30.43,1809900.0,2165.0,119167.0,0.36672879776328055,0.21801337618636032,2023,0,1,0,0,0,0,14.408782153096963,7.68017564043659,11.688281149646976,0.03286230693394676,0.09072149088042615,True
06037553502,Los Angeles County,control,0,0,0,False,False,False,,21.63,21.63,432500.0,1593.0,76700.0,0.6302816901408451,0.24923076923076923,2023,0,1,0,0,0,0,12.977337605354071,7.373374309910049,11.247656987355347,0.04623208506703653,0.058396337690821004,True
06037554404,Los Angeles County,control,0,0,0,False,False,False,,24.05,24.05,689400.0,1747.0,80767.0,0.766945925361767,0.2595614545544591,2023,0,1,0,0,0,0,13.443576933064902,7.465655310134056,11.299323745243138,0.041580041580041575,0.06339904013504094,True
06037602402,Los Angeles County,buildout,0,1,0,False,True,True,,2.67,2.67,866000.0,1920.0,108368.0,0.5454106280193237,0.21260888823268861,2023,0,1,0,0,0,1,13.671640187544572,7.560080465021827,11.593288121454686,0.37453183520599254,0.07463422012188065,True
06037602403,Los Angeles County,buildout,0,1,0,False,True,True,,3.39,3.39,886600.0,1689.0,76286.0,0.8011658031088082,0.2656843981857746,2023,0,1,0,0,0,1,13.69514920129309,7.4318919168078,11.242244714198357,0.2949852507374631,0.05643191570796014,True
06037602404,Los Angeles County,buildout,0,1,0,False,True,True,,3.54,3.54,931800.0,1768.0,67736.0,0.7619816908992999,0.31321601511751507,2023,0,1,0,0,0,1,13.744873478364834,7.477604243197589,11.123373075322114,0.2824858757062147,0.06613670611674834,True
06037621102,Los Angeles County,buildout,0,1,0,False,True,True,,6.18,6.18,1826300.0,3112.0,200250.0,0.3744955609362389,0.1864868913857678,2023,0,1,0,0,0,1,14.417802620180133,8.043020885298283,12.207321864930606,0.16181229773462785,0.07971984224096933,True
06037620602,Los Angeles County,buildout,0,1,0,False,True,True,,6.2,6.2,1009600.0,2322.0,155342.0,0.24429657794676807,0.17937196637097502,2023,0,1,0,0,0,1,13.825064770769085,7.7501841622578365,11.953384416874663,0.16129032258064516,0.07531061330365058,True
06037620701,Los Angeles County,buildout,0,1,0,False,True,True,,5.08,5.08,1235600.0,2375.0,176613.0,0.470446735395189,0.16136977459190432,2023,0,1,0,0,0,1,14.027067240026565,7.772752716468742,12.081716177126747,0.19685039370078738,0.09154137344459377,True
06037620901,Los Angeles County,buildout,0,1,0,False,True,True,,3.92,3.92,2000001.0,2971.0,250001.0,0.13946869070208728,0.14260742957028172,2023,0,1,0,0,0,1,14.508658238524095,7.9966538754626075,12.429220196836383,0.25510204081632654,0.13669566090084698,True
06037621001,Los Angeles County,buildout,0,1,0,False,True,True,,5.15,5.15,1918600.0,2572.0,167260.0,0.3993140617344439,0.1845270835824465,2023,0,1,0,0,0,1,14.467106311365985,7.85243908535751,12.027304766935517,0.1941747572815534,0.08003992187507615,True
06037533401,Los Angeles County,control,0,0,0,False,False,False,,19.53,19.53,539900.0,1567.0,60737.0,0.7851662404092071,0.30959711543210894,2023,0,1,0,0,0,0,13.199139216206378,7.356918242356021,11.014308346533742,0.05120327700972862,0.05850488104884448,True
06037502700,Los Angeles County,control,0,0,0,False,False,False,,29.27,29.27,582800.0,2007.0,91673.0,0.3414517669531996,0.2627163941400412,2023,0,1,0,0,0,0,13.275599353303187,7.604396348796338,11.425983176503022,0.0341646737273659,0.07420273016077818,True
06037139301,Los Angeles County,control,0,0,0,False,False,False,,32.56,32.56,1125400.0,3501.0,162708.0,0.19579945799457996,0.2582048823659562,2023,0,1,0,0,0,0,13.933649085981315,8.160803920954665,11.99971246225031,0.03071253071253071,0.0770821415836921,True
06037139701,Los Angeles County,control,0,0,0,False,False,False,,28.02,28.02,1698700.0,2391.0,183688.0,0.25057577153385535,0.1561996428726972,2023,0,1,0,0,0,0,14.345373810607402,7.779466967458324,12.12099394517186,0.03568879371877231,0.08761329518934588,True
06037139801,Los Angeles County,control,0,0,0,False,False,False,,29.54,29.54,1788000.0,,205000.0,0.01620745542949757,,2023,0,1,0,0,0,0,14.396608234715597,,12.230765258120545,0.033852403520649964,0.06003263812771066,True
06037181000,Los Angeles County,control,0,0,0,False,False,False,,29.92,29.92,1358300.0,1876.0,142943.0,0.2755344418052256,0.1574893489013103,2023,0,1,0,0,0,0,14.121744475810582,7.53689712956617,11.87020122838079,0.03342245989304812,0.10461309618463706,True
06037199110,Los Angeles County,control,0,0,0,False,False,False,,24.71,24.71,714600.0,1632.0,73500.0,0.38618925831202044,0.2664489795918367,2023,0,1,0,0,0,0,13.479478224571446,7.397561535524052,11.205040685200927,0.04046944556859571,0.05631787313269074,True
06037187300,Los Angeles County,control,0,0,0,False,False,False,,23.27,23.27,1222300.0,2257.0,115000.0,0.6400730816077954,0.23551304347826088,2023,0,1,0,0,0,0,14.016244887765355,7.721791776817535,11.652687407345388,0.04297378599054577,0.06553688076633483,True
06037601501,Los Angeles County,buildout,0,1,0,False,True,True,,3.23,3.23,595100.0,1431.0,60109.0,0.8336734693877551,0.28568101282669817,2023,0,1,0,0,0,1,13.296484737632943,7.266128779556451,11.003914859727798,0.30959752321981426,0.06142109110749193,True
06037302104,Los Angeles County,control,0,0,0,False,False,False,,28.61,28.61,648900.0,2029.0,81490.0,0.8431372549019608,0.29878512700944904,2023,0,1,0,0,0,0,13.38303390060926,7.615298339825815,11.308235592314265,0.03495281370150297,0.06129485678536154,True
06037553902,Los Angeles County,control,0,0,0,False,False,False,,21.68,21.68,275000.0,2077.0,71053.0,0.6934673366834171,0.35078040336087146,2023,0,1,0,0,0,0,12.524526376648708,7.638679823876112,11.171181356419915,0.046125461254612546,0.06042296926861391,True
06037620303,Los Angeles County,buildout,0,1,0,False,True,True,,3.11,3.11,2000001.0,3501.0,202875.0,0.34380257992148067,0.20708317929759704,2023,0,1,0,0,0,1,14.508658238524095,8.160803920954665,12.220345304816892,0.3215434083601286,0.09711762161007977,True
06037603703,Los Angeles County,buildout,0,1,0,False,True,True,,4.59,4.59,847800.0,3501.0,122609.0,0.07274826789838337,0.3426502132796124,2023,0,1,0,0,0,1,13.650400037900674,8.160803920954665,11.716755709251569,0.2178649237472767,0.07820676284792452,True
06037460800,Los Angeles County,control,0,0,0,False,False,False,,32.91,32.91,2000001.0,3420.0,250001.0,0.06429780033840947,0.16415934336262655,2023,0,1,0,0,0,0,14.508658238524095,8.13739583005665,12.429220196836383,0.03038590094196293,0.08334226564280717,True
06037238100,Los Angeles County,buildout,0,1,0,False,True,True,,8.36,8.36,678500.0,1192.0,66230.0,0.6650485436893204,0.21597463385172883,2023,0,1,0,0,0,1,13.427639758257062,7.083387847625295,11.100888811479026,0.11961722488038279,0.07092924837990469,True
06037235100,Los Angeles County,buildout,0,1,0,False,True,True,,7.96,7.96,886300.0,1944.0,95958.0,0.23512747875354106,0.24310635903207653,2023,0,1,0,0,0,1,13.69481077272649,7.572502985020384,11.471665874718926,0.12562814070351758,0.07217242075923247,True
06037237720,Los Angeles County,control,0,0,0,False,False,False,,10.67,10.67,497200.0,1492.0,52143.0,0.8492239467849224,0.3433634428398826,2023,0,1,0,0,0,0,13.116747638618692,7.307872780763706,10.861745223231589,0.09372071227741331,0.055584781756519416,True
06037238000,Los Angeles County,buildout,0,1,0,False,True,True,,7.64,7.64,656200.0,1595.0,60625.0,0.4078413699864804,0.3157113402061856,2023,0,1,0,0,0,1,13.394220899509138,7.374629015218945,11.012462628239785,0.13089005235602094,0.07288376455434593,True
06037238400,Los Angeles County,buildout,0,1,0,False,True,True,,8.12,8.12,678800.0,1234.0,74250.0,0.3080433542498574,0.19943434343434344,2023,0,1,0,0,0,1,13.428081812342208,7.1180162044653335,11.215193056664946,0.12315270935960593,0.0667177822732121,True
06037211410,Los Angeles County,control,0,0,0,False,False,False,,18.26,18.26,1339300.0,1554.0,48952.0,0.9085257548845471,0.38094459879065207,2023,0,1,0,0,0,0,14.107657647375213,7.348587530927593,10.798595505142377,0.054764512595837894,0.05886954107314326,True
06037224420,Los Angeles County,control,0,0,0,False,False,False,,15.85,15.85,1137500.0,878.0,25725.0,0.9496644295302014,0.40956268221574343,2023,0,1,0,0,0,0,13.944343429807242,6.777646593635117,10.15521856070225,0.06309148264984227,0.06613917862979136,True
06037235201,Los Angeles County,buildout,0,1,0,False,True,True,,8.35,8.35,607300.0,906.0,63662.0,0.34022750775594623,0.1707769155854356,2023,0,1,0,0,0,1,13.316778181885667,6.80903930604298,11.061343117244876,0.11976047904191617,0.06387376157698998,True
06037235202,Los Angeles County,buildout,0,1,0,False,True,True,,7.7,7.7,819300.0,1498.0,32475.0,0.6652307692307692,0.5535334872979215,2023,0,1,0,0,0,1,13.616205596129905,7.311886164077165,10.3882258415388,0.12987012987012986,0.060433959631377,True
06037240500,Los Angeles County,control,0,0,0,False,False,False,,10.62,10.62,543900.0,1621.0,60982.0,0.74862721171446,0.3189793709619232,2023,0,1,0,0,0,0,13.206520685411052,7.390798521735676,11.018334017642985,0.09416195856873824,0.05625421559773626,True
06037134103,Los Angeles County,control,0,0,0,False,False,False,,37.23,37.23,679000.0,1882.0,78750.0,0.3751902587519026,0.28678095238095236,2023,0,1,0,0,0,0,13.428376406540833,7.540090320145325,11.274033556687879,0.026860059092130004,0.07544200884541592,True
06037601502,Los Angeles County,buildout,0,1,0,False,True,True,,2.93,2.93,810700.0,1436.0,65000.0,0.6263736263736264,0.2651076923076923,2023,0,1,0,0,0,1,13.605653350975798,7.269616749608169,11.082142548877775,0.341296928327645,0.06435589284354172,True
06037601600,Los Angeles County,buildout,0,1,0,False,True,True,,2.54,2.54,658600.0,1336.0,49173.0,0.7190661478599222,0.3260325788542493,2023,0,1,0,0,0,1,13.3978716489244,7.197435354096591,10.80309997135747,0.39370078740157477,0.061293140080985374,True
06037602002,Los Angeles County,buildout,0,1,0,False,True,True,,4.3,4.3,668700.0,1787.0,77344.0,0.6602641056422569,0.2772548613984278,2023,0,1,0,0,0,1,13.41309080804207,7.488293515159428,11.25601828350321,0.23255813953488372,0.06409593742035892,True
06037602003,Los Angeles County,buildout,0,1,0,False,True,True,,4.57,4.57,753300.0,1808.0,69850.0,0.6328583403185247,0.3106084466714388,2023,0,1,0,0,0,1,13.532218833813786,7.4999765409521215,11.154105364685108,0.2188183807439825,0.06367624710073468,True
06037602103,Los Angeles County,buildout,0,1,0,False,True,True,,2.84,2.84,705400.0,1761.0,36390.0,0.7619302949061663,0.5807089859851607,2023,0,1,0,0,0,1,13.466520296784088,7.473637108496206,10.502049290606205,0.35211267605633806,0.0588483841897178,True
06037602104,Los Angeles County,buildout,0,1,0,False,True,True,,3.58,3.58,692200.0,1804.0,69798.0,0.7480045610034207,0.3101521533568297,2023,0,1,0,0,0,1,13.44763021018338,7.4977617006225685,11.153360635044821,0.27932960893854747,0.059175666535939954,True
06037530901,Los Angeles County,control,0,0,0,False,False,False,,22.71,22.71,653000.0,1611.0,67700.0,0.7267818574514039,0.28555391432791727,2023,0,1,0,0,0,0,13.389332408258568,7.384610383176974,11.122841458900366,0.04403346543372963,0.05981516669020881,True
06037602302,Los Angeles County,buildout,0,1,0,False,True,True,,1.52,1.52,1124600.0,3497.0,172097.0,0.13308189655172414,0.24383923020157236,2023,0,1,0,0,0,1,13.932937974840238,8.159660737063376,12.055813550321956,0.6578947368421053,0.06046321764538596,True
06037602301,Los Angeles County,buildout,0,1,0,False,True,True,,2.01,2.01,868500.0,1723.0,128221.0,0.25113236034222447,0.16125283689879194,2023,0,1,0,0,0,1,13.674522864663297,7.45182223652793,11.76151061660614,0.49751243781094534,0.07056229677659336,True
